CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15227,36,5,1219.4,3,Loyal Customers
15228,66,4,3386.71,3,Loyal Customers
15230,239,2,429.6,0,Lost Customers
15232,113,2,612.06,0,Lost Customers
15234,276,1,197.0,0,Lost Customers
15235,217,12,2247.51,3,Loyal Customers
15236,298,1,321.05,0,Lost Customers
15237,1,4,1412.32,2,Champions
15238,29,3,1071.99,3,Loyal Customers
15239,10,2,780.59,1,New Customers
15240,44,5,1706.57,3,Loyal Customers
15241,66,8,1756.44,3,Loyal Customers
15243,74,1,316.68,0,Lost Customers
15244,65,2,631.57,3,Loyal Customers
15245,134,3,2515.84,3,Loyal Customers
15246,238,2,514.15,0,Lost Customers
15247,122,1,356.0,0,Lost Customers
15249,31,13,6688.46,2,Champions
15251,9,11,10484.99,2,Champions
15252,36,2,740.78,1,New Customers
15253,16,5,918.2,3,Loyal Customers
15254,127,1,300.36,0,Lost Customers
15255,66,1,890.85,0,Lost Customers
15256,148,1,98.45,0,Lost Customers
15257,283,1,317.15,0,Lost Customers
15258,168,2,623.16,0,Lost Customers
15260,100,7,1810.77,3,Loyal Customers
15261,135,1,254.82,0,Lost Customers
15262,323,1,178.95,0,Lost Customers
15263,106,1,156.51,0,Lost Customers
15264,64,1,393.74,0,Lost Customers
15265,151,2,1506.12,3,Loyal Customers
15266,338,1,119.3,0,Lost Customers
15267,22,5,1717.36,3,Loyal Customers
15269,23,1,408.8,1,New Customers
15270,15,7,2379.49,2,Champions
15271,7,15,2507.07,2,Champions
15272,57,2,721.94,3,Loyal Customers
15274,4,2,716.57,1,New Customers
15275,37,1,615.14,1,New Customers
15276,66,1,135.31,0,Lost Customers
15277,46,1,255.9,0,Lost Customers
15279,354,1,290.51,0,Lost Customers
15280,172,1,113.12,0,Lost Customers
15281,58,9,2332.15,3,Loyal Customers
15286,49,1,240.55,0,Lost Customers
15287,22,2,486.69,1,New Customers
15288,43,5,2306.52,3,Loyal Customers
15289,29,3,939.78,3,Loyal Customers
15290,4,18,7943.22,2,Champions
15291,25,15,4668.3,2,Champions
15292,201,1,180.94,0,Lost Customers
15296,50,6,3672.86,3,Loyal Customers
15297,10,3,641.94,1,New Customers
15298,2,12,4799.9,2,Champions
15299,67,7,4507.01,3,Loyal Customers
15300,64,1,496.44,0,Lost Customers
15301,50,12,5070.35,2,Champions
15303,290,1,574.02,0,Lost Customers
15304,60,8,694.4,3,Loyal Customers
15306,64,3,1174.35,3,Loyal Customers
15307,95,1,205.3,0,Lost Customers
15308,274,1,310.47,0,Lost Customers
15311,0,91,60767.9,2,Champions
15312,75,4,924.85,3,Loyal Customers
15313,110,1,52.0,0,Lost Customers
15314,199,1,327.97,0,Lost Customers
15315,64,2,570.5,0,Lost Customers
15316,326,1,165.0,0,Lost Customers
15318,3,1,312.62,1,New Customers
15319,283,1,204.5,0,Lost Customers
15320,44,1,267.13,0,Lost Customers
15321,70,3,2748.31,3,Loyal Customers
15322,85,1,679.68,0,Lost Customers
15325,103,1,162.29,0,Lost Customers
15326,333,1,311.71,0,Lost Customers
15327,52,1,208.75,0,Lost Customers
15329,39,3,1049.7,3,Loyal Customers
15330,32,2,714.96,1,New Customers
15332,366,4,1661.06,3,Loyal Customers
15333,208,1,1028.56,0,Lost Customers
15334,156,3,351.67,0,Lost Customers
15335,53,1,173.97,0,Lost Customers
15339,66,2,574.07,0,Lost Customers
15341,80,1,2020.52,3,Loyal Customers
15342,129,1,406.09,0,Lost Customers
15343,87,1,364.5,0,Lost Customers
15344,0,3,563.94,1,New Customers
15345,45,1,393.54,0,Lost Customers
15346,332,1,252.42,0,Lost Customers
15347,366,1,201.6,0,Lost Customers
15348,72,1,158.04,0,Lost Customers
15349,158,2,473.81,0,Lost Customers
15350,373,1,115.65,0,Lost Customers
15351,12,7,1960.11,2,Champions
15353,254,2,777.02,0,Lost Customers
15355,29,2,277.05,1,New Customers
15356,31,10,2766.5,2,Champions
15358,4,22,8347.2,2,Champions
15360,39,1,427.93,1,New Customers
15361,361,1,418.92,0,Lost Customers
15363,372,1,326.0,0,Lost Customers
15364,95,2,913.19,3,Loyal Customers
15365,25,7,2314.32,3,Loyal Customers
15366,75,2,602.51,0,Lost Customers
15367,57,4,1877.59,3,Loyal Customers
15368,21,1,446.94,1,New Customers
15370,40,7,2386.05,3,Loyal Customers
15372,137,1,2007.4,3,Loyal Customers
15373,8,12,2415.91,2,Champions
15374,128,1,168.0,0,Lost Customers
15376,40,3,1233.36,3,Loyal Customers
15379,169,7,3703.29,3,Loyal Customers
15380,8,5,1690.26,2,Champions
15381,213,2,596.85,0,Lost Customers
15382,14,6,5955.71,2,Champions
15384,169,2,642.41,0,Lost Customers
15385,40,1,316.88,0,Lost Customers
15386,186,1,394.14,0,Lost Customers
15388,270,1,140.54,0,Lost Customers
15389,172,1,500.0,0,Lost Customers
15392,4,4,1535.53,1,New Customers
15393,16,2,231.86,1,New Customers
15394,9,4,2183.54,3,Loyal Customers
15395,325,1,107.45,0,Lost Customers
15396,112,1,288.18,0,Lost Customers
15397,289,1,94.0,0,Lost Customers
15398,16,2,1345.53,1,New Customers
15399,1,3,815.77,1,New Customers
15400,92,5,716.2,3,Loyal Customers
15402,148,2,626.77,0,Lost Customers
15405,189,1,349.1,0,Lost Customers
15406,31,2,510.71,1,New Customers
15407,33,4,1056.44,3,Loyal Customers
15408,264,1,267.18,0,Lost Customers
15410,84,8,3450.84,3,Loyal Customers
15411,26,4,1358.88,3,Loyal Customers
15412,171,1,190.53,0,Lost Customers
15414,9,3,774.9,1,New Customers
15415,313,1,572.81,0,Lost Customers
15416,64,4,3984.32,3,Loyal Customers
15417,85,1,508.8,0,Lost Customers
15419,24,1,135.86,1,New Customers
15421,58,4,950.36,3,Loyal Customers
15422,323,2,97.7,0,Lost Customers
15423,38,1,43.5,0,Lost Customers
15424,254,2,383.34,0,Lost Customers
15426,19,5,1447.39,3,Loyal Customers
15427,33,3,1483.14,3,Loyal Customers
15428,15,1,93.78,1,New Customers
15429,26,2,397.35,1,New Customers
15432,23,1,171.19,1,New Customers
15433,213,2,533.3,0,Lost Customers
15434,8,5,1041.48,1,New Customers
15435,22,1,149.29,1,New Customers
15436,12,3,1122.53,1,New Customers
15437,262,1,200.16,0,Lost Customers
15438,131,1,156.58,0,Lost Customers
15440,54,3,383.68,3,Loyal Customers
15442,248,1,594.0,0,Lost Customers
15443,1,7,3236.91,2,Champions
15444,9,2,1418.26,1,New Customers
15445,264,1,113.5,0,Lost Customers
15447,330,1,155.17,0,Lost Customers
15448,312,1,494.64,0,Lost Customers
15449,26,3,974.52,3,Loyal Customers
15450,30,1,429.84,1,New Customers
15452,29,3,538.73,1,New Customers
15453,1,7,1388.37,2,Champions
15454,362,1,179.1,0,Lost Customers
15456,283,3,447.22,0,Lost Customers
15457,262,1,237.07,0,Lost Customers
15458,25,1,161.64,1,New Customers
15460,354,1,216.76,0,Lost Customers
15462,94,3,234.6,0,Lost Customers
15463,29,1,126.14,1,New Customers
15464,338,1,1048.85,0,Lost Customers
15465,19,18,7354.62,2,Champions
15466,85,1,334.53,0,Lost Customers
15467,9,3,524.88,1,New Customers
15468,51,2,467.51,1,New Customers
15469,50,2,538.55,1,New Customers
15471,2,1,469.48,1,New Customers
15472,113,1,371.56,0,Lost Customers
15473,14,7,1771.2,2,Champions
15475,77,1,454.11,0,Lost Customers
15478,40,2,1441.42,3,Loyal Customers
15480,116,1,905.5,0,Lost Customers
15482,15,12,11054.96,2,Champions
15483,161,4,233.81,0,Lost Customers
15484,1,4,3594.31,2,Champions
15485,30,3,2575.0,3,Loyal Customers
15488,92,1,91.32,0,Lost Customers
15489,22,3,1134.28,3,Loyal Customers
15491,95,6,3100.09,3,Loyal Customers
15492,28,2,659.46,1,New Customers
15493,32,5,2001.8,3,Loyal Customers
15494,21,2,1299.23,1,New Customers
15497,17,2,1262.2,1,New Customers
15498,2,27,13316.4,2,Champions
15500,8,4,1131.56,1,New Customers
15502,15,12,10384.93,2,Champions
15503,362,1,147.09,0,Lost Customers
15504,81,1,52.83,0,Lost Customers
15505,52,5,3610.96,3,Loyal Customers
15506,22,3,979.26,3,Loyal Customers
15507,171,1,492.36,0,Lost Customers
15508,189,6,1000.27,3,Loyal Customers
15510,330,1,250.0,0,Lost Customers
15511,11,5,909.23,1,New Customers
15512,155,2,121.0,0,Lost Customers
15513,33,19,14758.22,2,Champions
15514,12,11,4139.46,2,Champions
15516,44,3,62.43,0,Lost Customers
15517,233,1,267.03,0,Lost Customers
15518,64,8,1942.45,3,Loyal Customers
15520,1,1,343.5,1,New Customers
15521,40,8,3000.2,3,Loyal Customers
15522,32,2,398.84,1,New Customers
15523,84,1,412.01,0,Lost Customers
15524,24,1,440.0,1,New Customers
15525,2,3,825.92,1,New Customers
15526,33,2,148.44,1,New Customers
15527,18,8,2429.78,2,Champions
15528,254,1,229.33,0,Lost Customers
15529,22,11,3995.23,2,Champions
15530,21,4,1502.35,3,Loyal Customers
15531,8,2,2007.44,1,New Customers
15532,25,4,1580.93,3,Loyal Customers
15533,19,3,807.57,1,New Customers
15535,173,4,536.4,3,Loyal Customers
15537,163,1,110.92,0,Lost Customers
15539,7,1,538.46,1,New Customers
15540,11,1,213.3,1,New Customers
15541,114,1,85.13,0,Lost Customers
15543,288,1,127.86,0,Lost Customers
15544,9,9,3546.71,2,Champions
15545,54,2,292.72,0,Lost Customers
15547,7,14,4954.84,2,Champions
15549,77,3,1693.26,3,Loyal Customers
15550,4,4,575.63,1,New Customers
15551,36,1,436.06,1,New Customers
15552,217,1,90.12,0,Lost Customers
15553,60,1,437.23,0,Lost Customers
15554,277,1,217.2,0,Lost Customers
15555,12,16,4805.17,2,Champions
15556,24,1,279.77,1,New Customers
15557,28,1,473.65,1,New Customers
15561,11,4,800.59,1,New Customers
15562,351,1,134.55,0,Lost Customers
15563,22,4,1400.44,3,Loyal Customers
15565,50,2,173.16,0,Lost Customers
15567,18,1,186.01,1,New Customers
15568,2,3,758.29,1,New Customers
15569,103,5,1375.71,3,Loyal Customers
15570,7,12,4165.52,2,Champions
15571,11,4,650.43,1,New Customers
15572,4,7,2552.86,2,Champions
15573,31,2,607.45,1,New Customers
15574,177,4,702.25,3,Loyal Customers
15576,37,1,940.67,1,New Customers
15577,151,3,258.88,0,Lost Customers
15578,162,1,127.1,0,Lost Customers
15579,68,2,348.6,0,Lost Customers
15581,120,13,3679.97,3,Loyal Customers
15582,24,3,682.91,1,New Customers
15584,23,4,725.11,3,Loyal Customers
15585,176,1,455.3,0,Lost Customers
15587,50,4,913.68,3,Loyal Customers
15589,255,3,478.53,0,Lost Customers
15592,46,1,388.58,0,Lost Customers
15593,70,1,199.8,0,Lost Customers
15594,15,5,1771.78,3,Loyal Customers
15596,100,5,1406.59,3,Loyal Customers
15597,35,1,324.57,1,New Customers
15598,53,1,240.68,0,Lost Customers
15599,26,2,761.74,1,New Customers
15601,11,14,6776.56,2,Champions
15602,8,9,1297.87,2,Champions
15603,78,1,48.48,0,Lost Customers
15604,52,1,216.39,0,Lost Customers
15605,36,5,1198.23,3,Loyal Customers
15606,61,9,2920.16,3,Loyal Customers
15607,336,1,104.76,0,Lost Customers
15608,28,4,1093.68,3,Loyal Customers
15609,184,1,298.48,0,Lost Customers
15610,51,1,112.46,0,Lost Customers
15611,9,13,1591.45,2,Champions
15612,36,2,195.15,1,New Customers
15615,10,23,10399.74,2,Champions
15618,32,4,776.85,3,Loyal Customers
15619,10,1,336.4,1,New Customers
15620,56,3,1553.18,3,Loyal Customers
15621,4,4,1293.03,1,New Customers
15622,43,9,3709.56,2,Champions
15623,141,1,301.03,0,Lost Customers
15624,116,4,588.13,3,Loyal Customers
15625,103,4,1534.26,3,Loyal Customers
15626,74,2,675.8,3,Loyal Customers
15628,4,9,2870.24,2,Champions
15630,45,2,1186.35,3,Loyal Customers
15632,15,8,3285.31,2,Champions
15634,17,1,243.55,1,New Customers
15636,89,2,724.76,3,Loyal Customers
15637,52,1,223.36,0,Lost Customers
15639,134,1,425.32,0,Lost Customers
15640,4,15,12515.66,2,Champions
15641,105,4,1887.2,3,Loyal Customers
15643,191,3,664.0,3,Loyal Customers
15644,166,4,813.0,3,Loyal Customers
15645,18,1,612.01,1,New Customers
15646,157,3,447.64,0,Lost Customers
15648,204,2,657.35,0,Lost Customers
15649,336,2,816.0,0,Lost Customers
15651,36,3,646.3,3,Loyal Customers
15652,91,1,337.74,0,Lost Customers
15653,92,2,877.44,3,Loyal Customers
15654,9,2,922.53,1,New Customers
15655,243,1,560.67,0,Lost Customers
15656,45,4,748.5,3,Loyal Customers
15657,22,1,30.0,0,Lost Customers
15658,190,5,1024.1,3,Loyal Customers
15659,43,1,306.45,0,Lost Customers
15660,25,9,1600.86,2,Champions
15661,317,2,309.8,0,Lost Customers
15663,106,1,138.14,0,Lost Customers
15664,50,1,386.43,0,Lost Customers
15665,168,2,2242.01,3,Loyal Customers
15667,39,1,301.32,0,Lost Customers
15668,217,1,76.32,0,Lost Customers
15669,40,4,684.34,3,Loyal Customers
15670,296,1,173.05,0,Lost Customers
15671,18,7,2657.13,2,Champions
15673,88,4,2881.02,3,Loyal Customers
15674,73,5,2446.6,3,Loyal Customers
15675,81,3,323.69,0,Lost Customers
15676,18,3,3435.76,3,Loyal Customers
15677,49,1,657.23,0,Lost Customers
15678,52,1,352.7,0,Lost Customers
15679,24,4,781.28,3,Loyal Customers
15680,9,3,1333.68,1,New Customers
15681,25,5,1426.16,3,Loyal Customers
15683,117,1,193.75,0,Lost Customers
15687,8,9,2993.1,2,Champions
15689,119,2,254.1,0,Lost Customers
15690,4,2,239.76,1,New Customers
15691,252,1,136.8,0,Lost Customers
15692,28,1,191.04,1,New Customers
15694,0,14,6479.4,2,Champions
15695,266,2,409.98,0,Lost Customers
15696,33,8,2736.46,3,Loyal Customers
15699,17,1,309.65,1,New Customers
15700,172,2,696.68,0,Lost Customers
15701,2,4,1542.14,2,Champions
15703,264,1,211.5,0,Lost Customers
15704,140,4,2293.62,3,Loyal Customers
15705,201,1,143.1,0,Lost Customers
15706,63,4,1060.56,3,Loyal Customers
15707,35,4,945.58,3,Loyal Customers
15708,40,7,3364.24,3,Loyal Customers
15709,283,1,133.25,0,Lost Customers
15712,9,5,1072.36,1,New Customers
15713,143,2,356.7,0,Lost Customers
15714,11,2,330.88,1,New Customers
15716,145,4,1118.81,3,Loyal Customers
15717,234,1,150.3,0,Lost Customers
15719,32,13,5045.61,2,Champions
15720,24,1,598.73,1,New Customers
15721,11,1,507.08,1,New Customers
15722,35,5,2222.56,3,Loyal Customers
15723,364,1,203.1,0,Lost Customers
15724,201,2,218.25,0,Lost Customers
15725,15,1,415.25,1,New Customers
15727,16,7,5178.96,2,Champions
15729,212,1,85.0,0,Lost Customers
15730,65,3,1120.88,3,Loyal Customers
15732,212,2,294.12,0,Lost Customers
15733,282,1,162.3,0,Lost Customers
15734,114,2,1339.45,3,Loyal Customers
15737,14,8,1205.12,2,Champions
15738,18,16,4812.42,2,Champions
15739,66,1,449.12,0,Lost Customers
15740,49,1,154.88,0,Lost Customers
15743,16,4,784.46,1,New Customers
15744,77,1,34.8,0,Lost Customers
15745,19,4,1094.59,3,Loyal Customers
15746,134,1,196.88,0,Lost Customers
15747,12,3,974.04,1,New Customers
15748,40,1,149.31,0,Lost Customers
15749,235,3,44534.3,3,Loyal Customers
15750,2,8,2465.48,2,Champions
15752,39,7,2637.38,3,Loyal Customers
15753,304,1,79.2,0,Lost Customers
15754,51,3,458.57,3,Loyal Customers
15755,10,6,2364.25,2,Champions
15756,61,4,532.96,3,Loyal Customers
15757,65,2,714.42,3,Loyal Customers
15758,24,1,205.25,1,New Customers
15759,218,3,253.04,0,Lost Customers
15762,65,2,583.75,0,Lost Customers
15763,31,2,1086.92,3,Loyal Customers
15764,88,6,3279.97,3,Loyal Customers
15766,64,1,315.06,0,Lost Customers
15768,115,3,621.83,3,Loyal Customers
15769,7,26,56252.72,2,Champions
15773,5,1,635.68,1,New Customers
15774,68,1,270.8,0,Lost Customers
15775,245,1,104.9,0,Lost Customers
15776,133,1,241.62,0,Lost Customers
15777,241,4,1047.11,3,Loyal Customers
15780,183,3,475.28,0,Lost Customers
15781,25,3,345.46,1,New Customers
15782,9,3,2614.74,3,Loyal Customers
15783,10,1,246.3,1,New Customers
15785,32,5,2328.97,3,Loyal Customers
15786,46,3,4932.2,3,Loyal Customers
15787,26,3,948.05,3,Loyal Customers
15789,358,1,351.3,0,Lost Customers
15790,10,1,220.85,1,New Customers
15791,43,2,1612.69,3,Loyal Customers
15793,14,3,965.61,1,New Customers
15795,149,1,610.01,0,Lost Customers
15796,1,8,2711.56,2,Champions
15797,113,4,2207.4,3,Loyal Customers
15799,75,3,884.14,3,Loyal Customers
15800,107,2,699.08,0,Lost Customers
15801,46,3,1063.95,3,Loyal Customers
15802,142,1,451.42,0,Lost Customers
15803,51,1,415.82,0,Lost Customers
15804,0,13,4206.39,2,Champions
15805,23,17,5528.48,2,Champions
15806,46,3,784.58,3,Loyal Customers
15807,50,3,903.9,3,Loyal Customers
15808,306,4,3734.97,3,Loyal Customers
15809,36,5,515.77,3,Loyal Customers
15810,78,4,1391.98,3,Loyal Customers
15811,22,6,2218.62,3,Loyal Customers
15812,107,5,1801.14,3,Loyal Customers
15813,207,2,1303.91,3,Loyal Customers
15814,16,4,1945.33,3,Loyal Customers
15815,63,5,2100.6,3,Loyal Customers
15819,49,4,1905.45,3,Loyal Customers
15820,319,1,206.98,0,Lost Customers
15821,44,2,570.96,1,New Customers
15822,3,2,885.47,1,New Customers
15823,372,1,15.0,0,Lost Customers
15825,172,1,532.94,0,Lost Customers
15826,56,3,1654.31,3,Loyal Customers
15827,73,14,1836.09,3,Loyal Customers
15829,99,2,636.14,0,Lost Customers
15830,37,1,576.0,1,New Customers
15831,58,3,801.76,3,Loyal Customers
15832,254,1,836.79,0,Lost Customers
15834,70,4,2233.75,3,Loyal Customers
15835,44,4,954.09,3,Loyal Customers
15836,50,1,137.37,0,Lost Customers
15837,64,1,391.98,0,Lost Customers
15838,11,19,33643.08,2,Champions
15839,33,3,1048.49,3,Loyal Customers
15840,58,2,355.56,0,Lost Customers
15841,72,4,1224.06,3,Loyal Customers
15843,303,1,118.95,0,Lost Customers
15844,46,1,130.74,0,Lost Customers
15845,17,8,3711.77,2,Champions
15847,38,2,389.27,1,New Customers
15850,19,2,238.85,1,New Customers
15852,186,2,160.71,0,Lost Customers
15853,51,1,110.8,0,Lost Customers
15854,4,12,2974.65,2,Champions
15855,136,5,712.24,3,Loyal Customers
15856,4,27,16387.57,2,Champions
15857,18,1,297.0,1,New Customers
15858,15,5,1438.85,3,Loyal Customers
15860,40,8,977.21,3,Loyal Customers
15861,12,8,3165.36,2,Champions
15862,8,4,832.88,1,New Customers
15863,25,2,68.84,1,New Customers
15864,22,6,1936.32,3,Loyal Customers
15865,40,3,895.13,3,Loyal Customers
15866,101,1,230.53,0,Lost Customers
15867,5,15,3812.64,2,Champions
15869,277,2,149.64,0,Lost Customers
15870,32,1,354.09,1,New Customers
15872,14,2,360.93,1,New Customers
15874,63,7,4405.88,3,Loyal Customers
15877,1,2,493.28,1,New Customers
15880,369,1,343.28,0,Lost Customers
15881,312,5,501.39,3,Loyal Customers
15882,198,4,516.36,3,Loyal Customers
15883,2,2,396.48,1,New Customers
15885,92,3,379.35,0,Lost Customers
15886,60,1,181.09,0,Lost Customers
15888,80,1,168.31,0,Lost Customers
15889,156,2,446.87,0,Lost Customers
15891,226,1,524.52,0,Lost Customers
15894,253,2,263.55,0,Lost Customers
15895,149,1,179.17,0,Lost Customers
15897,194,2,222.05,0,Lost Customers
15898,1,5,1388.88,2,Champions
15899,368,1,56.25,0,Lost Customers
15900,23,1,351.11,1,New Customers
15901,16,3,363.88,1,New Customers
15903,9,7,5126.76,2,Champions
15904,8,1,164.68,1,New Customers
15906,19,7,1567.69,3,Loyal Customers
15907,3,3,967.45,1,New Customers
15909,173,1,191.94,0,Lost Customers
15910,0,8,1232.18,2,Champions
15912,178,2,264.62,0,Lost Customers
15916,16,8,1528.09,2,Champions
15917,247,1,123.1,0,Lost Customers
15918,190,2,334.23,0,Lost Customers
15919,19,2,639.89,1,New Customers
15920,154,4,167.5,0,Lost Customers
15921,172,1,336.03,0,Lost Customers
15922,373,1,369.5,0,Lost Customers
15923,372,1,127.08,0,Lost Customers
15925,194,1,207.15,0,Lost Customers
15930,67,1,426.63,0,Lost Customers
15932,4,8,2495.87,2,Champions
15933,21,3,1107.46,3,Loyal Customers
15935,239,2,416.86,0,Lost Customers
15937,64,1,145.35,0,Lost Customers
15938,112,5,404.58,3,Loyal Customers
15939,89,15,6115.01,2,Champions
15940,311,1,35.8,0,Lost Customers
15942,133,1,337.44,0,Lost Customers
15944,276,1,325.1,0,Lost Customers
15945,365,1,181.0,0,Lost Customers
15947,82,1,1708.24,3,Loyal Customers
15948,8,2,955.24,1,New Customers
15949,16,2,364.72,1,New Customers
15950,31,4,1765.51,3,Loyal Customers
15951,8,2,708.22,1,New Customers
15952,33,4,806.57,3,Loyal Customers
15953,15,8,1659.38,2,Champions
15955,24,14,4416.26,2,Champions
15957,31,1,428.89,1,New Customers
15958,74,1,104.35,0,Lost Customers
15963,19,2,470.76,1,New Customers
15965,17,4,845.64,3,Loyal Customers
15967,23,2,418.83,1,New Customers
15969,2,3,666.1,1,New Customers
15970,303,1,314.1,0,Lost Customers
15971,17,12,4199.85,2,Champions
15973,366,1,307.82,0,Lost Customers
15974,39,7,3442.15,3,Loyal Customers
15975,84,1,371.01,0,Lost Customers
15976,165,2,430.94,0,Lost Customers
15977,17,2,1054.73,1,New Customers
15978,77,1,1098.78,0,Lost Customers
15980,88,3,2398.86,3,Loyal Customers
15981,24,8,3408.48,2,Champions
15983,22,4,1475.02,3,Loyal Customers
15984,2,10,2837.67,2,Champions
15985,123,2,1142.42,3,Loyal Customers
15986,30,1,168.12,1,New Customers
15987,12,7,1451.28,2,Champions
15988,19,1,158.03,1,New Customers
15990,44,2,792.11,3,Loyal Customers
15992,3,1,41.99,1,New Customers
15993,8,7,2797.57,2,Champions
15994,54,1,427.07,0,Lost Customers
15996,88,6,1060.68,3,Loyal Customers
15998,36,5,3089.97,3,Loyal Customers
16000,2,3,12393.7,2,Champions
16003,29,5,2735.37,3,Loyal Customers
16005,12,4,615.39,1,New Customers
16006,211,1,101.4,0,Lost Customers
16007,47,4,1701.94,3,Loyal Customers
16008,23,3,478.78,1,New Customers
16009,22,4,992.71,3,Loyal Customers
16010,245,3,407.5,0,Lost Customers
16011,8,16,3362.71,2,Champions
16012,35,3,1415.29,3,Loyal Customers
16013,3,47,37130.6,2,Champions
16014,37,3,662.38,3,Loyal Customers
16015,3,3,705.39,1,New Customers
16016,3,8,1508.76,2,Champions
16017,47,1,211.88,0,Lost Customers
16018,39,2,408.9,1,New Customers
16019,46,9,3786.24,2,Champions
16020,16,3,851.01,1,New Customers
16022,260,1,628.28,0,Lost Customers
16023,46,3,719.81,3,Loyal Customers
16024,12,1,251.24,1,New Customers
16025,29,1,439.66,1,New Customers
16026,43,1,236.09,0,Lost Customers
16027,91,6,934.62,3,Loyal Customers
16029,38,63,81024.84,2,Champions
16030,309,1,331.24,0,Lost Customers
16031,92,2,548.94,0,Lost Customers
16033,5,20,8816.4,2,Champions
16034,196,3,437.7,0,Lost Customers
16036,87,2,758.92,3,Loyal Customers
16037,269,3,855.02,3,Loyal Customers
16038,7,3,471.78,1,New Customers
16040,65,3,1313.55,3,Loyal Customers
16041,30,3,3166.4,3,Loyal Customers
16042,22,5,1197.27,3,Loyal Customers
16043,37,4,773.99,3,Loyal Customers
16045,119,4,1340.7,3,Loyal Customers
16048,373,2,256.44,0,Lost Customers
16049,40,3,1111.79,3,Loyal Customers
16050,173,1,137.9,0,Lost Customers
16052,54,1,362.06,0,Lost Customers
16053,32,2,1511.95,3,Loyal Customers
16054,145,1,783.9,0,Lost Customers
16055,220,1,134.8,0,Lost Customers
16056,45,1,664.85,1,New Customers
16057,16,7,2263.12,2,Champions
16059,65,6,1459.86,3,Loyal Customers
16062,9,4,1153.62,1,New Customers
16063,260,1,335.32,0,Lost Customers
16065,365,1,372.09,0,Lost Customers
16066,16,5,1521.87,3,Loyal Customers
16070,22,2,852.15,1,New Customers
16071,44,1,326.24,0,Lost Customers
16072,288,1,584.32,0,Lost Customers
16073,297,1,122.4,0,Lost Customers
16076,3,10,2234.73,2,Champions
16078,283,1,79.2,0,Lost Customers
16079,16,3,1352.0,3,Loyal Customers
16080,81,2,217.16,0,Lost Customers
16081,56,5,2806.9,3,Loyal Customers
16083,100,2,1317.62,3,Loyal Customers
16084,299,1,436.18,0,Lost Customers
16085,23,5,981.51,3,Loyal Customers
16086,59,5,1121.39,3,Loyal Customers
16091,154,2,315.06,0,Lost Customers
16092,114,3,817.86,3,Loyal Customers
16093,106,1,17.0,0,Lost Customers
16094,11,4,1078.23,1,New Customers
16096,264,1,320.62,0,Lost Customers
16097,240,1,185.05,0,Lost Customers
16098,87,7,2005.63,3,Loyal Customers
16099,50,3,731.9,3,Loyal Customers
16101,70,1,1290.7,3,Loyal Customers
16102,42,3,1842.14,3,Loyal Customers
16103,7,6,1429.64,2,Champions
16104,61,1,302.36,0,Lost Customers
16105,248,1,336.96,0,Lost Customers
16106,65,1,108.38,0,Lost Customers
16107,17,7,3204.16,2,Champions
16108,84,1,842.5,0,Lost Customers
16109,218,2,611.88,0,Lost Customers
16110,45,3,1337.48,3,Loyal Customers
16112,143,4,195.74,0,Lost Customers
16113,183,1,161.38,0,Lost Customers
16114,170,1,135.75,0,Lost Customers
16115,9,8,1667.97,2,Champions
16116,211,1,612.78,0,Lost Customers
16117,189,1,232.21,0,Lost Customers
16119,8,2,423.36,1,New Customers
16120,59,4,1309.14,3,Loyal Customers
16121,57,2,867.11,3,Loyal Customers
16122,73,4,684.42,3,Loyal Customers
16123,51,1,307.78,0,Lost Customers
16124,317,1,249.0,0,Lost Customers
16125,367,1,289.35,0,Lost Customers
16126,29,4,6287.77,3,Loyal Customers
16127,39,1,656.25,1,New Customers
16128,17,5,1880.22,3,Loyal Customers
16131,51,6,3506.54,3,Loyal Customers
16133,3,33,14589.04,2,Champions
16134,21,2,618.09,1,New Customers
16135,262,1,517.55,0,Lost Customers
16136,59,3,709.38,3,Loyal Customers
16139,18,3,635.41,1,New Customers
16140,65,2,725.18,3,Loyal Customers
16141,88,1,620.4,0,Lost Customers
16142,249,1,535.34,0,Lost Customers
16143,3,6,2424.94,2,Champions
16144,246,1,175.2,0,Lost Customers
16145,8,11,3799.49,2,Champions
16146,157,3,734.13,3,Loyal Customers
16147,133,1,375.0,0,Lost Customers
16148,296,1,76.32,0,Lost Customers
16149,4,2,280.52,1,New Customers
16150,42,5,2053.02,3,Loyal Customers
16152,268,1,1829.04,0,Lost Customers
16153,49,5,1824.23,3,Loyal Customers
16156,8,9,3122.04,2,Champions
16157,15,3,656.69,1,New Customers
16159,281,1,348.2,0,Lost Customers
16160,65,2,1025.44,3,Loyal Customers
16161,1,19,5575.56,2,Champions
16162,252,1,37.4,0,Lost Customers
16163,232,2,856.6,0,Lost Customers
16164,17,3,822.48,1,New Customers
16168,10,27,3787.6,2,Champions
16169,8,4,1822.97,3,Loyal Customers
16170,50,6,1885.05,3,Loyal Customers
16171,59,1,73.2,0,Lost Customers
16172,95,5,1140.21,3,Loyal Customers
16173,15,6,1418.32,3,Loyal Customers
16174,126,3,1009.55,3,Loyal Customers
16175,94,4,1037.59,3,Loyal Customers
16177,50,1,331.95,0,Lost Customers
16178,138,1,197.9,0,Lost Customers
16179,60,1,215.83,0,Lost Customers
16180,100,8,10254.18,3,Loyal Customers
